"pincode","city","state_code","cod","prepaid","pickup","zone"
"486114","Deotalab","MADHYA PRADESH","Y","Y","Y","Z4"
"486115","Sohagi","Madhya Pradesh","Y","Y","Y","Z4"
"486117","TEONTHAR","MP","Y","Y","Y","Z4"
"486123","Raipur Karchulion","Madhya Pradesh","Y","Y","Y","Z4"
"486220","Sohagi","Madhya Pradesh","Y","Y","Y","Z4"
"486223","Sohagi","Madhya Pradesh","Y","Y","Y","Z4"
"486226","Sohagi","Madhya Pradesh","Y","Y","Y","Z4"
"486228","TEONTHAR","MP","Y","Y","N","Z4"
"486331","JABALPUR","MADHYA PRADESH","Y","Y","Y","Z4"
"486333","Deotalab","Madhya Pradesh","Y","Y","Y","Z4"
"486335","Amiliya","Madhya Pradesh","Y","Y","Y","Z4"
"486338","Deotalab","Madhya Pradesh","Y","Y","Y","Z4"
"486340","Sohagi","Madhya Pradesh","Y","Y","Y","Z4"
"486341","Deotalab","Madhya Pradesh","Y","Y","Y","Z4"
"486342","JABALPUR","MADHYA PRADESH","Y","Y","N","Z4"
"486343","JABALPUR","MADHYA PRADESH","Y","Y","N","Z4"
"486355","MAUGANJ","MADHYA PRADESH","N","Y","N","Z4"
"486440","REWA","MADHYA PRADESH","Y","Y","Y","Z4"
"486441","REWA","MADHYA PRADESH","Y","Y","Y","Z4"
"486442","MANGAWAN","MP","Y","Y","N","Z4"
"486443","MANGAWAN","MP","Y","Y","N","Z4"
"486444","SIRMAUR","MP","Y","Y","N","Z4"
"486445","Semariya","MADHYA PRADESH","Y","Y","Y","Z4"
"486446","Rewa","Madhya Pradesh","Y","Y","Y","Z4"
"486447","Rewa","Madhya Pradesh","Y","Y","Y","Z4"
"486448","Semariya","Madhya Pradesh","Y","Y","Y","Z4"
"486449","REWA","MP","Y","Y","N","Z4"
"486450","REWA","MP","Y","Y","Y","Z4"
"486536","REWA","MP","Y","Y","N","Z4"
"486550","Rewa","Madhya Pradesh","Y","Y","Y","Z4"
"486552","MANGAWAN","MP","Y","Y","N","Z4"
"486553","Raipur Karchulion","Madhya Pradesh","Y","Y","Y","Z4"
"486554","MANGAWAN","MP","Y","Y","N","Z4"
"486556","SIRMAUR","MP","Y","Y","Y","Z4"
"486661","Sidhi","Madhya Pradesh","Y","Y","Y","Z4"
"486666","Madwas","Madhya Pradesh","Y","Y","Y","Z4"
"486669","Madwas","Madhya Pradesh","Y","Y","Y","Z4"
"486670","Amiliya","Madhya Pradesh","Y","Y","Y","Z4"
"486675","SIDHI","Madhya Pradesh","Y","Y","Y","Z4"
"486771","SIDHI","MADHYA PRADESH","Y","Y","Y","Z4"
"486775","SIDHI","MADHYA PRADESH","Y","Y","Y","Z4"
"486776","Rampur Naikin","Madhya Pradesh","Y","Y","Y","Z4"
"486881","Deosar","Madhya Pradesh","Y","Y","Y","Z4"
"486882","Deosar","Madhya Pradesh","Y","Y","Y","Z4"
"486884","Singrauli","Madhya Pradesh","Y","Y","Y","Z4"
"486885","Singrauli","Madhya Pradesh","Y","Y","Y","Z4"
"486886","Singrauli","Madhya Pradesh","Y","Y","Y","Z4"
"486887","WAIDHAN","MADHYA PRADESH","Y","Y","Y","Z4"
"486888","Waidhan","MADHYA PRADESH","Y","Y","Y","Z4"
"486889","Singrauli","Madhya Pradesh","Y","Y","Y","Z4"
"486890","Singrauli","Madhya Pradesh","Y","Y","Y","Z4"
"486892","Singrauli","Madhya Pradesh","Y","Y","Y","Z4"
"486894","Singrauli","Madhya Pradesh","Y","Y","N","Z4"
"487001","NARSINGPUR","MADHYA PRADESH","Y","Y","Y","Z4"
"487081","NARSIMHAPUR","MP","Y","Y","N","Z4"
"487095","NARSIMHAPUR","MP","Y","Y","N","Z4"
"487110","NARSIMHAPUR","MP","Y","Y","Y","Z4"
"487114","NARSINGHPUR","MADHYA PRADESH","Y","Y","Y","Z4"
"487118","GOTEGAON","MP","Y","Y","Y","Z4"
"487221","Narsinghpur","Madhya Pradesh","Y","Y","Y","Z4"
"487225","Kareli","Madhya Pradesh","Y","Y","Y","Z4"
"487231","JABALPUR","Madhya Pradesh","N","Y","N","Z4"
"487330","NARSINGHPUR","Madhya Pradesh","Y","Y","Y","Z4"
"487334","Gadarwara","Madhya Pradesh","Y","Y","Y","Z4"
"487337","Gadarwara","Madhya Pradesh","Y","Y","Y","Z4"
"487441","KARELI","Madhya Pradesh","Y","Y","N","Z4"
"487551","GADARWARA","MADHYA PRADESH","Y","Y","Y","Z4"
"487555","GADARWARA","MP","Y","Y","Y","Z4"
"487661","Gadarwara","Madhya Pradesh","Y","Y","Y","Z4"
"487770","GADARWARA","MP","Y","Y","Y","Z4"
"487771","Gadarwara","Madhya Pradesh","Y","Y","Y","Z4"
"487881","GADARWARA","MP","Y","Y","N","Z4"
"487885","GADARWARA","MADHYA PRADESH","Y","Y","Y","Z4"
"488001","Panna","Madhya Pradesh","Y","Y","Y","Z4"
"488050","Pawai","Madhya Pradesh","Y","Y","Y","Z4"
"488051","Pawai","Madhya Pradesh","Y","Y","Y","Z4"
"488058","Pawai","Madhya Pradesh","Y","Y","Y","Z4"
"488059","Panna","MADHYA PRADESH","Y","Y","Y","Z4"
"488101","Panna","MADHYA PRADESH","Y","Y","Y","Z4"
"488220","CHANDLA","MP","Y","Y","Y","Z4"
"488222","CHANDLA","Madhya Pradesh","Y","Y","N","Z4"
"488333","NAGOD","MP","Y","Y","Y","Z4"
"488441","PANNA","Madhya Pradesh","Y","Y","Y","Z4"
"488442","Panna","Madhya Pradesh","Y","Y","Y","Z4"
"488443","Raipura","Madhya Pradesh","Y","Y","Y","Z4"
"488446","Panna","MADHYA PRADESH","Y","Y","Y","Z4"
"488448","Pawai","Madhya Pradesh","Y","Y","Y","Z4"
"490000","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490001","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490002","BHILAI","CT","Y","Y","Y","Z4"
"490003","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490004","BHILAI","CHHATTISGARH","Y","Y","Y","Z4"
"490005","Bhilai","CHHATTISGARH","Y","Y","Y","Z4"
"490006","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490007","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490008","DURG","CHHATTISGARH","Y","Y","Y","Z4"
"490009","Bhilai","CHHATTISGARH","Y","Y","Y","Z4"
"490010","BHILAI","CT","Y","Y","Y","Z4"
"490011","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490012","BHILAI","CT","Y","Y","Y","Z4"
"490013","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490015","BHILAI","CT","Y","Y","Y","Z4"
"490019","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490020","BHILAI","CHHATTISGARH","Y","Y","Y","Z4"
"490021","BHILAI","Chattisgarh","Y","Y","Y","Z4"
"490022","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490023","BHILAI","CT","Y","Y","Y","Z4"
"490024","BHILAI JAMUL","CHHATTISGARH","Y","Y","Y","Z4"
"490025","BHILAI","CHHATTISGARH","Y","Y","Y","Z4"
"490026","BHILAI","CHHATISGARH","Y","Y","Y","Z4"
"490027","Durg","Chhattisgarh","Y","Y","Y","Z4"
"490028","BHILAI JAMUL","Chhattisgarh","Y","Y","Y","Z4"
"490030","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490031","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490032","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490033","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490034","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490035","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490036","BHILAI","CHHATISGARH","Y","Y","Y","Z4"
"490037","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490038","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490039","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490040","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490041","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"490042","BHILAI","CHHATISGARH","Y","Y","Y","Z4"
"490044","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"490054","BHILAI","CHHATTISGARH","Y","Y","Y","Z4"
"491001","BHILAI","CHHATTISGARH","Y","Y","Y","Z4"
"491002","Durg","Chhattisgarh","Y","Y","Y","Z4"
"491003","BHILAI","CHHATTISGARH","Y","Y","Y","Z4"
"491004","Durg","Chhattisgarh","Y","Y","Y","Z4"
"491005","DURG","CT","Y","Y","N","Z4"
"491006","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"491009","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"491107","BHILAI","CT","Y","Y","Y","Z4"
"491111","UTAIPATAN","CHHATTISGARH","Y","Y","Y","Z4"
"491113","Patan-CG","Chhattisgarh","Y","Y","Y","Z4"
"491221","BHILAI","Chattisgarh","Y","Y","Y","Z4"
"491222","Balod","Chhattisgarh","Y","Y","Y","Z4"
"491223","Balod","Chhattisgarh","Y","Y","Y","Z4"
"491224","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"491225","BALOD","CHHATTISGARH","Y","Y","Y","Z4"
"491226","BALOD","CT","Y","Y","Y","Z4"
"491227","DHAMTARI","CHHATTISGARH","Y","Y","Y","Z4"
"491228","Balod","Chhattisgarh","Y","Y","Y","Z4"
"491229","Manpur","Chhattisgarh","Y","Y","Y","Z4"
"491230","Bhanupratappur","Chhattisgarh","Y","Y","Y","Z4"
"491232","BALOD","CHHATTISGARH","Y","Y","Y","Z4"
"491331","Berla","Chhattisgarh","Y","Y","Y","Z4"
"491332","Berla","Chhattisgarh","Y","Y","Y","Z4"
"491333","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"491335","DURG","CHHATTISGARH","Y","Y","Y","Z4"
"491336","KABIRDHAM","CT","Y","Y","Y","Z4"
"491337","Mungeli","Chhattisgarh","Y","Y","Y","Z4"
"491338","BEMETARA","CT","Y","Y","Y","Z4"
"491339","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"491340","BHILAI","Chattisgarh","Y","Y","Y","Z4"
"491441","Rajnandgaon","Chhattisgarh","Y","Y","Y","Z4"
"491443","KHAIRAGARH CG","CT","Y","Y","N","Z4"
"491444","KHAIRAGARH CG","CT","Y","Y","Y","Z4"
"491445","Dongargarh","Chhattisgarh","Y","Y","Y","Z4"
"491557","DONGARGARH","CT","Y","Y","Y","Z4"
"491558","AmbagarhChowki","Chhattisgarh","Y","Y","Y","Z4"
"491559","PANDARIYA","CT","Y","Y","Y","Z4"
"491661","Rajnandgaon","Chhattisgarh","Y","Y","Y","Z4"
"491665","AmbagarhChowki","Chhattisgarh","Y","Y","Y","Z4"
"491666","AmbagarhChowki","Chhattisgarh","Y","Y","Y","Z4"
"491668","CHOWKI","CT","Y","Y","Y","Z4"
"491771","Balod","Chhattisgarh","Y","Y","Y","Z4"
"491881","Khairagarh","Chhattisgarh","Y","Y","Y","Z4"
"491885","Khairagarh","Chattisgarh","Y","Y","Y","Z4"
"491888","Khairagarh","Chattisgarh","Y","Y","Y","Z4"
"491991","GANDAI","CT","Y","Y","N","Z4"
"491993","GANDAI","CT","Y","Y","Y","Z4"
"491995","Kawardha","Chhattisgarh","Y","Y","Y","Z4"
"491996","RAIPUR CG","CT","Y","Y","Y","Z4"
"492000","RAIPUR","CHHATTISGARH","Y","Y","N","Z4"
"492001","Raipur","CHHATTISGARH","Y","Y","Y","Z4"
"492002","RAIPUR","Chattisgarh","Y","Y","Y","Z4"
"492003","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"492004","RAIPUR","CHHATISGARH","Y","Y","Y","Z4"
"492005","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492006","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492007","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492008","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"492009","RAIPUR","CHHATISGARH","Y","Y","Y","Z4"
"492010","Raipur-Cg","Chhattisgarh","Y","Y","Y","Z4"
"492011","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492012","RAIPUR CG","CT","Y","Y","Y","Z4"
"492013","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492014","RAIPUR CG","CT","Y","Y","Y","Z4"
"492015","RAIPUR","CHHATISGARH","Y","Y","Y","Z4"
"492016","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492017","Raipur","Chhattisgarh","Y","Y","Y","Z4"
"492018","Abhanpur","Chhattisgarh","Y","Y","Y","Z4"
"492019","RAIPUR","Chhattisgarh","N","Y","N","Z4"
"492021","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"492033","RAIPUR","Chattisgarh","Y","Y","Y","Z4"
"492042","BHILAI","Chhattisgarh","Y","Y","Y","Z4"
"492075","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"492099","RAIPUR CG","CT","Y","Y","Y","Z4"
"492100","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"492101","Raipur-Cg","Chhattisgarh","Y","Y","Y","Z4"
"492102","Raipur-CG","Chhattisgarh","Y","Y","Y","Z4"
"492103","RAIPUR CG","CT","Y","Y","Y","Z4"
"492104","RAIPUR","Chhattisgarh","Y","Y","Y","Z4"
"492105","RAIPUR CG","CT","Y","Y","Y","Z4"
"492106","Raipur-Cg","Chhattisgarh","Y","Y","Y","Z4"
"492107","RAIPUR CG","CT","Y","Y","Y","Z4"
"492108","Kunkuri","Chhattisgarh","N","Y","N","Z4"
"492109","GARIYABANDH","CHHATTISGARH","Y","Y","Y","Z4"
"492111","PITHORA","CT","Y","Y","N","Z4"
"492112","BASNA","CT","Y","Y","Y","Z4"
"492441","#N/A","#N/A","Y","Y","N","Z4"
"492559","Mungeli","Chhattisgarh","Y","Y","Y","Z4"
"492885","KHAIRAGARH","CHHATTISGARH","N","Y","N","Z4"
"493002","Raipur-Cg","Chhattisgarh","Y","Y","Y","Z4"
"493003","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"493004","RAIPUR CG","CT","Y","Y","N","Z4"
"493101","TILDA","CHHATTISGARH","Y","Y","Y","Z4"
"493109","Gariyaband","Chhattisgarh","Y","Y","Y","Z4"
"493110","RAIPUR","CHHATTISGARH","N","Y","N","Z4"
"493111","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"493112","BASNA","CHHATTISGARH","N","Y","N","Z4"
"493113","Bhatapara","CHHATTISGARH","Y","Y","Y","Z4"
"493114","Tilda","Chhattisgarh","Y","Y","Y","Z4"
"493116","Tilda","Chhattisgarh","Y","Y","Y","Z4"
"493118","RAIPUR","Chattisgarh","Y","Y","Y","Z4"
"493195","Bhatapara","Chhattisgarh","Y","Y","Y","Z4"
"493196","BALODA BAZAR","CT","Y","Y","Y","Z4"
"493211","RAIPUR","Chattisgarh","Y","Y","Y","Z4"
"493221","RAIPUR CG","CT","Y","Y","Y","Z4"
"493222","Shivrinarayan","Chattisgarh","Y","Y","Y","Z4"
"493225","TILDA","CT","Y","Y","Y","Z4"
"493228","Baloda Bazar","Chhattisgarh","Y","Y","Y","Z4"
"493229","BALODA BAZAR","CT","Y","Y","Y","Z4"
"493330","Nagri","Chhattisgarh","Y","Y","Y","Z4"
"493331","Baloda Bazar","Chhattisgarh","Y","Y","Y","Z4"
"493332","BALODABAZAR","CHHATTISGARH","Y","Y","Y","Z4"
"493335","Shivrinarayan","Chhattisgarh","Y","Y","Y","Z4"
"493338","Shivrinarayan","Chhattisgarh","Y","Y","Y","Z4"
"493344","KASDOL","CT","Y","Y","Y","Z4"
"493354","KASDOL","CT","Y","Y","N","Z4"
"493441","MAHASAMUND","CT","Y","Y","Y","Z4"
"493445","Mahasamund","Chhattisgarh","Y","Y","Y","Z4"
"493448","BAGHBAHARA","CT","Y","Y","Y","Z4"
"493449","Mahasamund","Chhattisgarh","Y","Y","Y","Z4"
"493526","Baloda Bazar","Chhattisgarh","Y","Y","Y","Z4"
"493551","PITHORA","CHHATTISGARH","Y","Y","Y","Z4"
"493554","Basna","Chhattisgarh","Y","Y","Y","Z4"
"493555","Basna","CHHATTISGARH","Y","Y","Y","Z4"
"493558","SARAIPALI","CT","Y","Y","Y","Z4"
"493559","Sarangarh","Chhattisgarh","Y","Y","Y","Z4"
"493562","Sarangarh","Chhattisgarh","Y","Y","Y","Z4"
"493661","Abhanpur","Chhattisgarh","Y","Y","Y","Z4"
"493662","DHAMTARI","CT","Y","Y","Y","Z4"
"493663","Abhanpur","Chhattisgarh","Y","Y","Y","Z4"
"493738","SEORINARAYAN","CHHATTISGARH","N","Y","N","Z4"
"493770","DHAMTARI","CHHATISGARH","Y","Y","Y","Z4"
"493773","Dhamtari","Chhattisgarh","Y","Y","Y","Z4"
"493776","DHAMTARI","CHHATTISGARH","Y","Y","Y","Z4"
"493778","Nagri","Chhattisgarh","Y","Y","Y","Z4"
"493881","Abhanpur","Chhattisgarh","Y","Y","Y","Z4"
"493885","ABHANPUR","CT","Y","Y","Y","Z4"
"493887","ABHANPUR","CHHATTISGARH","Y","Y","Y","Z4"
"493888","GARIABAND","CT","Y","Y","Y","Z4"
"493889","Gariyaband","Chhattisgarh","Y","Y","Y","Z4"
"493890","Raipur-Cg","Chhattisgarh","Y","Y","Y","Z4"
"493891","DEVBHOG","CHHATTISGARH","Y","Y","Y","Z4"
"493892","Devbhog","Chhattisgarh","Y","Y","Y","Z4"
"493895","Gariyaband","Chhattisgarh","Y","Y","Y","Z4"
"493985","#N/A","#N/A","Y","Y","N","Z4"
"493992","Abhanpur","Chattisgarh","Y","Y","Y","Z4"
"493996","Gariyaband","Chhattisgarh","Y","Y","Y","Z4"
"494001","Jagdalpur","CHHATTISGARH","Y","Y","Y","Z4"
"494002","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"494003","Jagdalpur","Chhattisgarh","Y","Y","Y","Z4"
"494004","JAGDALPUR","CT","Y","Y","Y","Z4"
"494005","Jagdalpur","CHHATTISGARH","Y","Y","Y","Z4"
"494010","LOHANDIGUDA","CT","Y","Y","Y","Z4"
"494111","Sukma","Chhattisgarh","Y","Y","Y","Z4"
"494114","SUKMA","CT","Y","Y","Y","Z4"
"494115","SUKMA","CT","Y","Y","N","Z4"
"494122","SUKMA","CT","Y","Y","Y","Z4"
"494221","Jagdalpur","Chhattisgarh","Y","Y","Y","Z4"
"494222","JAGDALPUR","CT","Y","Y","Y","Z4"
"494223","Bastar","CHHATTISGARH","Y","Y","Y","Z4"
"494224","Bastar","Chhattisgarh","Y","Y","Y","Z4"
"494225","Bastar","Chhattisgarh","Y","Y","Y","Z4"
"494226","KONDAGAON","CT","Y","Y","Y","Z4"
"494227","Kondagaon","CHHATTISGARH","Y","Y","Y","Z4"
"494228","Kondagaon","Chhattisgarh","Y","Y","Y","Z4"
"494229","Kondagaon","CHHATTISGARH","Y","Y","Y","Z4"
"494230","Keshkal","Chhattisgarh","Y","Y","Y","Z4"
"494237","KONDAGAON","CT","Y","Y","N","Z4"
"494330","Keshkal","CHHATTISGARH","N","N","Y","Z4"
"494331","KANKER","Chattisgarh","Y","Y","Y","Z4"
"494332","Kanker","Chhattisgarh","Y","Y","Y","Z4"
"494333","Charama","Chhattisgarh","Y","Y","Y","Z4"
"494334","Kanker","Chhattisgarh","Y","Y","Y","Z4"
"494335","Kanker","Chhattisgarh","Y","Y","Y","Z4"
"494336","CHARAMA","CT","Y","Y","Y","Z4"
"494337","Charama","Chhattisgarh","Y","Y","Y","Z4"
"494347","KESKAL","CT","Y","Y","Y","Z4"
"494435","Dantewada","Chhattisgarh","Y","Y","Y","Z4"
"494440","DANTEWADA","CT","Y","Y","N","Z4"
"494441","DANTEWADA","CT","Y","Y","Y","Z4"
"494442","Jagdalpur","Chhattisgarh","Y","Y","Y","Z4"
"494444","BIJAPUR","CT","Y","Y","Y","Z4"
"494445","Jagdalpur","Chhattisgarh","Y","Y","Y","Z4"
"494446","BIJAPUR","CT","Y","Y","N","Z4"
"494447","BIJAPUR","CT","Y","Y","N","Z4"
"494448","BIJAPUR","CT","Y","Y","N","Z4"
"494449","DANTEWADA","CT","Y","Y","Y","Z4"
"494450","BHAIRAMGARH","Chhattisgarh","Y","Y","N","Z4"
"494551","DANTEWADA","CT","Y","Y","Y","Z4"
"494552","Dantewada","Chhattisgarh","Y","Y","Y","Z4"
"494553","Bacheli","Chhattisgarh","Y","Y","Y","Z4"
"494554","KIRANDUL","CT","Y","Y","N","Z4"
"494556","KIRANDUL","CT","Y","Y","Y","Z4"
"494572","KIRANDUL","CT","Y","Y","N","Z4"
"494635","BHANUPRATAPPUR","CT","Y","Y","Y","Z4"
"494661","Narayanpur-CH","Chhattisgarh","Y","Y","Y","Z4"
"494662","NARAYANPUR","CT","Y","Y","N","Z4"
"494665","Bhanupratappur","Chhattisgarh","Y","Y","Y","Z4"
"494669","Bhanupratappur","Chhattisgarh","Y","Y","Y","Z4"
"494670","Bhanupratappur","Chhattisgarh","Y","Y","Y","Z4"
"494678","KANKER","CT","Y","Y","N","Z4"
"494771","ANTAGARH","CT","Y","Y","Y","Z4"
"494775","DURG","CHHATTISGARH","Y","Y","N","Z4"
"494776","Pakhanjur","Chhattisgarh","Y","Y","Y","Z4"
"494777","Pakhanjur","Chhattisgarh","Y","Y","Y","Z4"
"495001","BILASPUR","CT","Y","Y","Y","Z4"
"495002","Bilaspur","Chhattisgarh","Y","Y","Y","Z4"
"495003","BILASPUR","CT","Y","Y","Y","Z4"
"495004","Bilaspur","CHHATTISGARH","Y","Y","Y","Z4"
"495005","BILASPUR","CHHATTISGARH","Y","Y","Y","Z4"
"495006","BILASPUR","CHHATISGARH","Y","Y","Y","Z4"
"495007","BILASPUR","CHHATTISGARH","Y","Y","Y","Z4"
"495008","BILASPUR","CHHATTISGARH","Y","Y","Y","Z4"
"495009","Bilaspur-Cg","Chhattisgarh","Y","Y","Y","Z4"
"495011","Bilaspur","Chhattisgarh","Y","Y","N","Z4"
"495012","#N/A","#N/A","Y","Y","N","Z4"
"495111","#N/A","#N/A","Y","Y","N","Z4"
"495112","BILASPUR","Chattisgarh","Y","Y","Y","Z4"
"495113","Ratanpur","Chhattisgarh","Y","Y","Y","Z4"
"495115","Mungeli","Chhattisgarh","Y","Y","Y","Z4"
"495116","Ratanpur","Chhattisgarh","Y","Y","Y","Z4"
"495117","PENDRA ROAD","CT","Y","Y","Y","Z4"
"495118","Pendra","CHHATTISGARH","Y","Y","Y","Z4"
"495119","Pendra","Chhattisgarh","Y","Y","Y","Z4"
"495220","BILASPUR","Chattisgarh","Y","Y","Y","Z4"
"495222","Bilaspurcgh","Chhattisgarh","Y","Y","Y","Z4"
"495223","BILASPUR (CHH)","CHHATTISGARH","Y","Y","Y","Z4"
"495224","BILASPUR","CT","Y","Y","Y","Z4"
"495330","BILASPUR","Chattisgarh","Y","Y","Y","Z4"
"495334","BILASPUR","CHHATTISGARH","Y","Y","Y","Z4"
"495335","MUNGELI","Chhattisgarh","Y","Y","Y","Z4"
"495336","MUNGELI","CT","Y","Y","N","Z4"
"495337","MUNGELI","CT","Y","Y","Y","Z4"
"495442","RATANPURPALI","CHHATTISGARH","Y","Y","Y","Z4"
"495444","KORBA","CT","Y","Y","Y","Z4"
"495445","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495446","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495447","KORBA","Chattisgarh","Y","Y","Y","Z4"
"495448","KORBA","CT","Y","Y","Y","Z4"
"495449","Ratanpur","Chhattisgarh","Y","Y","Y","Z4"
"495450","KORBA","CT","Y","Y","Y","Z4"
"495452","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495453","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495454","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495455","KORBA","Chattisgarh","Y","Y","Y","Z4"
"495549","Akaltara","Chhattisgarh","Y","Y","Y","Z4"
"495550","Bilaspur","Chhattisgarh","Y","Y","Y","Z4"
"495551","BALODA BAZAR","CT","Y","Y","Y","Z4"
"495552","Akaltara","Chhattisgarh","Y","Y","Y","Z4"
"495553","Akaltara","Chhattisgarh","Y","Y","Y","Z4"
"495554","BILASPUR","CHHATTISGARH","Y","Y","Y","Z4"
"495555","Bilaspur","Chhattisgarh","Y","Y","Y","Z4"
"495556","Shivrinarayan","Chhattisgarh","Y","Y","Y","Z4"
"495557","SEOBRI NARAYAN","CT","Y","Y","Y","Z4"
"495559","AKALTARA","CT","Y","Y","Y","Z4"
"495577","KORBA","CHHATTISGARH","N","Y","N","Z4"
"495617","KORBA","CHHATTISGARH","N","Y","N","Z4"
"495660","Jaijaipur","Chhattisgarh","Y","Y","Y","Z4"
"495661","Jaijaipur","Chhattisgarh","Y","Y","Y","Z4"
"495663","Akaltara","Chhattisgarh","Y","Y","Y","Z4"
"495667","KORBA","Chattisgarh","Y","Y","Y","Z4"
"495668","BILASPUR","Chattisgarh","Y","Y","Y","Z4"
"495669","Champa","CHHATTISGARH","Y","Y","Y","Z4"
"495671","CHAMPA","CT","Y","Y","Y","Z4"
"495674","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495677","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495678","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495679","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495680","KORBA","Chhattisgarh","Y","Y","Y","Z4"
"495681","KORBA","CT","Y","Y","N","Z4"
"495682","KORBA","CT","Y","Y","Y","Z4"
"495683","Korba","Chhattisgarh","Y","Y","Y","Z4"
"495684","KORBA","CT","Y","Y","Y","Z4"
"495685","SAKTI","CHHATTISGARH","Y","Y","Y","Z4"
"495686","Champa","Chhattisgarh","Y","Y","Y","Z4"
"495687","Sakti","Chhattisgarh","Y","Y","Y","Z4"
"495688","DABRA CG","CT","Y","Y","Y","Z4"
"495689","RAIGARH","Chattisgarh","Y","Y","Y","Z4"
"495690","JAIJAIPUR","CT","Y","Y","Y","Z4"
"495691","DABHARA","CHHATTISGARH","Y","Y","Y","Z4"
"495692","Dabhra","Chhattisgarh","Y","Y","Y","Z4"
"495695","Sakti","Chhattisgarh","Y","Y","Y","Z4"
"496001","RAIGARH","CHHATTISGARH","Y","Y","Y","Z4"
"496004","Raigarh","CHHATTISGARH","Y","Y","Y","Z4"
"496005","RAIGARH","CT","Y","Y","Y","Z4"
"496100","Raigarh","Chhattisgarh","Y","Y","Y","Z4"
"496101","Dabhara","Chhattisgarh","Y","Y","Y","Z4"
"496107","Raigarh","Chhattisgarh","Y","Y","Y","Z4"
"496108","GHARGHODA","CT","Y","Y","N","Z4"
"496109","Raigarh","Chhattisgarh","Y","Y","Y","Z4"
"496111","RAIGARH","Chhattisgarh","Y","Y","Y","Z4"
"496113","LAILUNGA","CT","Y","Y","Y","Z4"
"496115","Lailunga","Chhattisgarh","Y","Y","Y","Z4"
"496116","Dharamjaigarh","Chhattisgarh","Y","Y","Y","Z4"
"496118","Pathalgaon","Chhattisgarh","Y","Y","Y","Z4"
"496197","Raigarh","Chhattisgarh","Y","Y","Y","Z4"
"496220","Pathalgaon","Chhattisgarh","Y","Y","Y","Z4"
"496223","KUNKURI","CT","Y","Y","Y","Z4"
"496224","Bagicha","Chhattisgarh","Y","Y","Y","Z4"
"496225","RAIPUR","CHHATTISGARH","Y","Y","Y","Z4"
"496227","Kunkuri","Chhattisgarh","Y","Y","Y","Z4"
"496242","Kunkuri","Chhattisgarh","Y","Y","Y","Z4"
"496245","Kunkuri","Chhattisgarh","Y","Y","Y","Z4"
"496330","Jashpur Nagar","Chhattisgarh","Y","Y","Y","Z4"
"496331","Jashpur Nagar","Chhattisgarh","Y","Y","Y","Z4"
